generation_id,date,power
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-13,8
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-14,8
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-15,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-16,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-17,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-18,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-19,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-20,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-21,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-22,22
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-23,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-24,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-25,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-26,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-27,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-28,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-29,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-30,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-03-31,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-01,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-02,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-03,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-04,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-05,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-06,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-07,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-08,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-09,9
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-10,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-11,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-12,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-13,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-14,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-15,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-16,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-17,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-18,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-19,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-20,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-21,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-22,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-23,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-24,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-25,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-26,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-27,6
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-28,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-29,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-04-30,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-01,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-02,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-03,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-04,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-05,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-06,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-07,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-08,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-09,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-10,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-11,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-12,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-13,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-14,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-15,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-16,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-17,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-18,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-19,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-20,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-21,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-22,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-23,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-24,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-25,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-26,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-27,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-28,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-29,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-30,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-05-31,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-01,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-02,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-03,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-04,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-05,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-06,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-07,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-08,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-09,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-10,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-11,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-12,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-13,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-14,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-15,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-16,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-17,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-18,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-19,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-20,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-21,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-22,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-23,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-24,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-25,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-26,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-27,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-28,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-29,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-06-30,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-01,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-02,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-03,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-04,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-05,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-06,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-07,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-08,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-09,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-10,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-11,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-12,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-13,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-14,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-15,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-16,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-17,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-18,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-19,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-20,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-21,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-22,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-23,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-24,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-25,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-26,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-27,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-28,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-29,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-30,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-07-31,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-01,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-02,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-03,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-04,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-05,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-06,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-07,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-08,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-09,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-10,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-11,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-12,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-13,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-14,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-15,8
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-16,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-17,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-18,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-19,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-20,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-21,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-22,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-23,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-24,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-25,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-26,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-27,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-28,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-29,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-30,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-08-31,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-01,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-02,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-03,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-04,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-05,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-06,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-07,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-08,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-09,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-10,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-11,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-12,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-13,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-14,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-15,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-16,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-17,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-18,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-19,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-20,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-21,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-22,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-23,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-24,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-25,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-26,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-27,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-28,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-29,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-09-30,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-01,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-02,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-03,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-04,20
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-05,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-06,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-07,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-08,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-09,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-10,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-11,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-12,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-13,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-14,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-15,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-16,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-17,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-18,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-19,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-20,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-21,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-22,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-23,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-24,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-25,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-26,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-27,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-28,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-29,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-30,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-10-31,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-01,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-02,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-03,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-04,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-05,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-06,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-07,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-08,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-09,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-10,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-11,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-12,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-13,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-14,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-15,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-16,18
